arr,desc,full_desc,img,price,price_surf,rooms_num,surface
5,location Appartement 1 pièce Paris 5ème,"Studio comprenant: une entrée avec placard penderie, un WC...",,720,25.7142857143,1.0,28.0
15,location Appartement 2 pièces Paris 15ème,"Métro convention, dans un immeuble ancien de bon standing...",http://6.visuels.poliris.com/c175/6/5/d/2/65d25c13-245e.jpg,1118,27.2682926829,2.0,41.0
17,location Appartement 5 pièces Paris 17ème,RUE AMPÈRE -Proche Parc MONCEAU-Magnifique appartement de réception: 5...,http://c.visuels.poliris.com/c175/c/b/e/4/cbe4e955-2b66.jpg,3790,23.6875,5.0,160.0
11,location Appartement 2 pièces Paris 11ème,"Au pied du métro Voltaire, idéalement situé, Charonne, au 6...",http://f.visuels.poliris.com/c175/f/3/6/0/f36041ed-3778.jpg,940,31.3333333333,2.0,30.0
11,location Appartement 1 pièce Paris 11ème,"Rue Alexandre Dumas, métro rue des Boulets, dans immeuble...",http://8.visuels.poliris.com/c175/8/8/9/a/889a598e-7e1e.jpg,613,36.0588235294,1.0,17.0
16,location Appartement 4 pièces Paris 16ème,"Duplex au dernier étage, 2 TERRASSES, balcon, ascenseur, VUE DÉGAGÉE...",http://d.visuels.poliris.com/c175/d/4/b/9/d4b9869b-59e0.jpg,2580,32.25,4.0,80.0
6,location Appartement 1 pièce Paris 6ème,75006 Paris - ODÉON - BUCI - Agréable studio au 3ème étage...,http://1.visuels.poliris.com/c175/1/1/1/3/1113a0be-518c.jpg,750,31.25,1.0,24.0
16,location Appartement 5 pièces Paris 16ème,AUTEUIL -Près Bois de Boulogne- Rue POUSSIN. Magnifique appartement de 5...,http://2.visuels.poliris.com/c175/2/8/6/2/286213ee-385f.jpg,3253,25.4140625,5.0,128.0
18,location Appartement 2 pièces Paris 18ème,"RÉF. 8162 - Appartement meublé d'environ 49 m², situé rue Marcadet (...",http://4.visuels.poliris.com/c175/4/d/4/8/4d487487-45fa.jpg,1600,32.6530612245,2.0,49.0
16,location Appartement 2 pièces Paris 16ème,"RÉF. 8772 - Appartement meublé d'environ 56 m², situé rue Michel-Ange (...",http://9.visuels.poliris.com/c175/9/9/a/3/99a3417e-4542.jpg,1800,32.1428571429,2.0,56.0
4,location Appartement 2 pièces Paris 4ème,"RÉF. 12160 - Appartement meublé d'environ 45 m², situé rue des Ecouffes (...",http://9.visuels.poliris.com/c175/9/e/e/0/9ee0807f-514d.jpg,2200,48.8888888889,2.0,45.0
6,location Appartement 2 pièces Paris 6ème,"RÉF. 0582 - Appartement meublé d'environ 60 m², situé rue Notre Dame des...",http://c.visuels.poliris.com/c175/c/f/3/e/cf3e1967-2a35.jpg,2000,33.3333333333,2.0,60.0
1,location Appartement 2 pièces Paris 1er,"RÉF. 0995 - Appartement meublé d'environ 34 m², situé rue Étienne Marcel (...",http://a.visuels.poliris.com/c175/a/7/a/4/a7a4a9b5-2e3e.jpg,1570,46.1764705882,2.0,34.0
5,location Appartement 2 pièces Paris 5ème,"RÉF. 1117 - Appartement meublé d'environ 37 m², situé rue Blainville (...",http://7.visuels.poliris.com/c175/7/2/3/1/7231baf7-31c9.jpg,1650,44.5945945946,2.0,37.0
16,location Appartement 2 pièces Paris 16ème,"RÉF. 2479 - Appartement meublé d'environ 41 m², situé rue de Longchamp (...",http://f.visuels.poliris.com/c175/f/b/9/8/fb98af34-2fd6.jpg,1700,41.4634146341,2.0,41.0
4,location Appartement 2 pièces Paris 4ème,"RÉF. 2902 - Appartement meublé d'environ 55 m², situé rue des Archives (...",http://e.visuels.poliris.com/c175/e/c/5/d/ec5d8b87-3490.jpg,2000,36.3636363636,2.0,55.0
16,location Appartement 2 pièces Paris 16ème,"RÉF. 4363 - Appartement meublé d'environ 30 m², situé avenue de Malakoff (...",http://d.visuels.poliris.com/c175/d/2/a/0/d2a02290-318f.jpg,1500,50.0,2.0,30.0
5,location Appartement 2 pièces Paris 5ème,"RÉF. 4095 - Appartement meublé d'environ 40 m², situé rue de Quatrefages (...",http://f.visuels.poliris.com/c175/f/6/f/2/f6f2c1e0-35f0.jpg,1450,36.25,2.0,40.0
8,location Appartement 3 pièces Paris 8ème,"RÉF. 4561 - Appartement meublé d'environ 136 m², situé rue de Miromesnil (...",http://a.visuels.poliris.com/c175/a/3/2/2/a322d679-56c3.jpg,6500,47.7941176471,3.0,136.0
17,location Appartement 1 pièce Paris 17ème,"RÉF. 13040 - Studio meublé d'environ 30 m², situé rue Pierre Demours (...",http://5.visuels.poliris.com/c175/5/0/4/5/504551a2-3fc6.jpg,1170,39.0,1.0,30.0
8,location Appartement 1 pièce Paris 8ème,"RÉF. 7866 - Studio meublé d'environ 18 m², situé rue La Boétie (quartier...",http://9.visuels.poliris.com/c175/9/7/6/2/976219f0-39ac.jpg,1000,55.5555555556,1.0,18.0
9,location Appartement 1 pièce Paris 9ème,"RÉF. 11937 - Studio meublé d'environ 20 m², situé rue Lentonnet (quartier...",http://5.visuels.poliris.com/c175/5/b/4/6/5b467f5b-332b.jpg,950,47.5,1.0,20.0
9,location Appartement 1 pièce Paris 9ème,"RÉF. 0181 - Studio meublé d'environ 30 m², situé rue Saint Georges (...",http://c.visuels.poliris.com/c175/c/0/e/1/c0e1c62b-4fd6.jpg,1000,33.3333333333,1.0,30.0
11,location Appartement 1 pièce Paris 11ème,"RÉF. 1263 - Studio meublé d'environ 31 m², situé rue Jean Macé (quartier...",http://6.visuels.poliris.com/c175/6/7/b/3/67b3d5e9-3354.jpg,1250,40.3225806452,1.0,31.0
16,location Appartement 1 pièce Paris 16ème,"RÉF. 4392 - Studio meublé d'environ 28 m², situé rue Yvon Villarceau (...",http://0.visuels.poliris.com/c175/0/d/0/0/0d00872f-2e73.jpg,1100,39.2857142857,1.0,28.0
18,location Appartement 1 pièce Paris 18ème,"RÉF. 5258 - Studio meublé d'environ 30 m², situé rue Vauvenargues (...",http://4.visuels.poliris.com/c175/4/6/f/c/46fc4a51-4d63.jpg,1050,35.0,1.0,30.0
14,location Appartement 1 pièce Paris 14ème,"ALESIA -Rue Bézout- STUDIO rénové, 1er étage sans ascenseur dans immeuble...",http://7.visuels.poliris.com/c175/7/8/d/8/78d8f68d-2a66.jpg,596,33.1111111111,1.0,18.0
16,location Appartement 1 pièce Paris 16ème,RUE PAUL VALÉRY DANS UN IMMEUBLE MODERNE DE GRAND STANDING...,,1350,42.1875,1.0,32.0
15,location Appartement 4 pièces Paris 15ème,Appartement - Dupleix / Rue Alasseur - Beau 4 pièces de 100m² !. Situé au...,http://5.visuels.poliris.com/c175/5/7/1/f/571f1771-3225.jpg,2804,28.04,4.0,100.0
16,location Appartement 4 pièces Paris 16ème,Appartement - Trocadéro / Champ de Mars - Rue Beethoven. Superbe duplex...,http://7.visuels.poliris.com/c175/7/a/d/3/7ad3707c-524a.jpg,6370,38.3734939759,4.0,166.0
16,location Appartement 7 pièces Paris 16ème,Appartement - Longchamp / Faisanderie. Très bel appartement familial et de...,http://4.visuels.poliris.com/c175/4/e/0/c/4e0cb5b0-3105.jpg,5370,22.7542372881,7.0,236.0
15,location Appartement 3 pièces Paris 15ème,Appartement - Rue Dupleix / Avenue de Suffren. Beau 3 pièces de 67m²....,http://2.visuels.poliris.com/c175/2/0/3/8/2038f26a-37b8.jpg,2004,29.9104477612,3.0,67.0
8,location Appartement 4 pièces Paris 8ème,Appartement - Rue d'Aguesseau - Appartement de 4 pièces de 190m²....,http://5.visuels.poliris.com/c175/5/b/f/6/5bf69ebf-26b2.jpg,4550,23.9473684211,4.0,190.0
8,location Appartement 2 pièces Paris 8ème,"Paris 8ème - A 50 m du Parc MANCEAU - Boulevard de Courcelles, dans...",http://2.visuels.poliris.com/c175/2/1/3/a/213adcdb-35d5.jpg,976,10.7252747253,2.0,91.0
11,location Appartement 3 pièces Paris 11ème,"2 passage Philippe Auguste, petit 3 pièces au 1er étage...",http://e.visuels.poliris.com/c175/e/4/f/7/e4f7df38-3bfa.jpg,1395,27.9,3.0,50.0
9,location Appartement 2 pièces Paris 9ème,"Quartier animé, proximité de tous commerces et transports, un APPARTEMENT...",http://3.visuels.poliris.com/c175/3/f/7/2/3f720c4b-63be.jpg,1347,30.6136363636,2.0,44.0
10,location Appartement 2 pièces Paris 10ème,Paris 10e Rue de Château Landon 3e étage sans ascenseur 2...,http://3.visuels.poliris.com/c175/3/8/4/3/38431c7d-3178.jpg,930,31.0,2.0,30.0
16,location Appartement 3 pièces Paris 16ème,"Michel Ange-Exelmans. Duplex aux derniers étages, ascenseur, plein sud...",http://5.visuels.poliris.com/c175/5/1/8/8/5188d6ff-59bb.jpg,2580,32.25,3.0,80.0
11,location Appartement 3 pièces Paris 11ème,PROCHE SQUARE GARDETTE Dans un immeuble récent un appartement traversant situé en...,http://9.visuels.poliris.com/c250/9/3/a/6/93a6563b-4ca2.jpg,2500,33.3333333333,3.0,75.0
11,location Appartement 2 pièces Paris 11ème,"MÉTRO FAIDHERBE, joli deux pièces d'environ 39 m²...",http://f.visuels.poliris.com/c175/f/5/b/6/f5b62ac0-2dbc.jpg,1051,26.9487179487,2.0,39.0
12,location Appartement 4 pièces Paris 12ème,APPARTEMENT MEUBLÉ F4 de 76m² dans résidence semi récente. Composé d'une...,http://4.visuels.poliris.com/c175/4/5/e/5/45e5e2a4-3a9c.jpg,1818,23.9210526316,4.0,76.0
11,location Appartement 1 pièce Paris 11ème,"Quartier Père Lachaise, proximité avenue de la République...",http://3.visuels.poliris.com/c175/3/a/7/5/3a75673e-63a0.jpg,716,39.7777777778,1.0,18.0
9,location Appartement 2 pièces Paris 9ème,CADET. RUE MONTHOLON. Appartement meublé 2 pièces...,http://3.visuels.poliris.com/c175/3/5/2/b/352b5563-41ea.jpg,1245,49.8,2.0,25.0
20,location Appartement 1 pièce Paris 20ème,"GAMBETTA 1 rue Pixérécourt, à 10min à pieds du métro Gambetta, agréable F1...",http://2.visuels.poliris.com/c175/2/7/0/6/2706fa93-3e34.jpg,890,26.1764705882,1.0,34.0
20,location Appartement 2 pièces Paris 20ème,"PLACE EDITH PIAF Rue du Capitaine Ferber Paris 20ème, grand...",http://0.visuels.poliris.com/c175/0/4/9/0/04906fc9-3167.jpg,1100,23.9130434783,2.0,46.0
11,location Appartement 2 pièces Paris 11ème,"Superbe 2 pièces en très bon état, clair et spacieux dans un immeuble...",http://d.visuels.poliris.com/c175/d/a/e/6/dae6a85a-49b5.jpg,1080,27.0,2.0,40.0
20,location Appartement 1 pièce Paris 20ème,Joli studio très lumineux et en bon état dans un quartier très commerçant...,http://f.visuels.poliris.com/c175/f/0/8/6/f08620fe-2380.jpg,630,19.6875,1.0,32.0
18,location Appartement 2 pièces Paris 18ème,"Charmant F2 meublé, 1 chambre lumineux au 6ème étage donnant sur cour...",http://dyn.visuels.poliris.com/logosPublications/std/3/195423.png,895,29.8333333333,2.0,30.0
17,location Appartement 3 pièces Paris 17ème,"ÉTOILE, rue villaret de joyeuse, un appartement au 6ème étage avec...",http://1.visuels.poliris.com/c175/1/0/5/3/10536e31-3e4f.jpg,1229,39.6451612903,3.0,31.0
4,location Appartement 1 pièce Paris 4ème,"BASTILLE, grand studio très lumineux (ne donnant pas sur rue) au 5ème sans...",http://a.visuels.poliris.com/c175/a/b/8/2/ab82f4fd-34ba.jpg,1054,27.7368421053,1.0,38.0
3,location Appartement 3 pièces Paris 3ème,Rue de montmorency proche quartier beaubourg et métro...,http://dyn.visuels.poliris.com/logosAgences/std/8/2028.png,1932,33.3103448276,3.0,58.0
15,location Appartement 1 pièce Paris 15ème,"Métro VOLONTAIRES. Dans résidence moderne de standing avec gardien, nous vous proposons ce studio à la location, situé au 3ème étage avec ascenseur, au...",http://7.visuels.poliris.com/c250/7/5/3/9/75399f41-407b.jpg,1000,34.4827586207,1.0,29.0
12,location Appartement 3 pièces Paris 12ème,"A deux pas de la gare de Lyon, rue émile Gilbert, dans un immeuble ancien,...",http://4.visuels.poliris.com/c175/4/5/1/1/4511f686-4e24.jpg,1430,14.7422680412,3.0,97.0
12,location Appartement 2 pièces Paris 12ème,"Metro Montgallet, Rue sainte claire deville, dans un immeuble ancien, au...",http://5.visuels.poliris.com/c175/5/3/e/a/53ea6380-496f.jpg,755,13.2456140351,2.0,57.0
11,location Appartement 1 pièce Paris 11ème,"Métro Voltaire, rue Mercoeur, studio meublé au 3ème étage...",http://a.visuels.poliris.com/c175/a/b/4/5/ab4551db-313b.jpg,750,39.4736842105,1.0,19.0
9,location Appartement 1 pièce Paris 9ème,"Rue de Douai, un studio rénové, en rez-de-chaussée sur la cour intérieure,...",http://1.visuels.poliris.com/c175/1/7/2/c/172c8c0a-25fb.jpg,600,33.3333333333,1.0,18.0
15,location Appartement 2 pièces Paris 15ème,"Au 1er étage, un appartement en parfait état, composé d'une entrée avec...",http://1.visuels.poliris.com/c175/1/1/e/9/11e9f475-39e5.jpg,985,25.9210526316,2.0,38.0
11,location Appartement 2 pièces Paris 11ème,Maisonnette meublée de 35 m² - Metro Nation: Petite maison...,http://4.visuels.poliris.com/c175/4/9/7/a/497a9991-62ba.jpg,1100,17.7419354839,2.0,62.0
18,location Appartement 2 pièces Paris 18ème,"A LOUER Paris 18ème, rue Baudelique (proche des métros Simplon ou Jules...",http://0.visuels.poliris.com/c175/0/f/4/3/0f439b8b-5d5a.jpg,698,,2.0,
7,location Appartement 2 pièces Paris 7ème,7ème Metro ÉCOLE MILITAIRE OU LATOUR MAUBOURG. RUE ERNEST PSICHARI. 2Pieces 47m²...,http://f.visuels.poliris.com/c250/f/1/7/5/f1754492-24ce.jpg,1465,31.170212766,2.0,47.0
6,location Appartement 3 pièces Paris 6ème,"Rue de l'Abbé Grégoire - Dans un immeuble bien entretenu,...",http://c.visuels.poliris.com/c175/c/c/b/3/ccb37a56-3773.jpg,2335,32.8873239437,3.0,71.0
16,location Appartement 2 pièces Paris 16ème,Boulevard exelmans - métro exelmans - 2 pièces calme sur...,http://2.visuels.poliris.com/c175/2/1/2/1/21215fca-1feb.jpg,921,27.9090909091,2.0,33.0
2,location Appartement 5 pièces Paris 2ème,Paris IIe - Bourse - Grands Boulevards Rénovation totale...,http://0.visuels.poliris.com/c175/0/9/5/e/095e09a5-4c98.jpg,3995,31.4566929134,5.0,127.0
7,location Appartement 5 pièces Paris 7ème,Paris VIIe - Saint Germain des Prés Rue de l'Université...,http://2.visuels.poliris.com/c175/2/a/2/e/2a2ee7d1-31c9.jpg,4530,31.0273972603,5.0,146.0
16,location Appartement 6 pièces Paris 16ème,Paris XVIe - Quartier Pompe Rénovation totale. Appartement de 6 pièces...,http://5.visuels.poliris.com/c175/5/b/2/3/5b23c4c6-2e1f.jpg,4652,27.2046783626,6.0,171.0
2,location Appartement 4 pièces Paris 2ème,Paris IIe - Grands Boulevards Rénovation totale....,http://d.visuels.poliris.com/c175/d/a/6/8/da68fcb0-2aae.jpg,2854,30.3617021277,4.0,94.0
16,location Appartement 4 pièces Paris 16ème,TROCADERO MAGNIFIQUE DUPLEX avec Terrasse et vue sur Seine et Tour Eiffel...,http://8.visuels.poliris.com/c175/8/1/3/0/813034d4-2b1b.jpg,3110,32.0618556701,4.0,97.0
17,location Appartement 4 pièces Paris 17ème,Paris XVIIe - Porte d'Asnières A proximité du métro Wagram et de la...,http://4.visuels.poliris.com/c175/4/9/0/e/490e6282-4565.jpg,2819,42.7121212121,4.0,66.0
16,location Appartement 2 pièces Paris 16ème,"Métro Pompe Dans un immeuble ancien, grand 2 pièces au 7ème...",http://3.visuels.poliris.com/c175/3/2/4/4/32449f8d-4ae7.jpg,1821,28.0153846154,2.0,65.0
14,location Appartement 1 pièce Paris 14ème,Paris XIVe - Montparnasse Rue du Commandant René Mouchotte...,http://6.visuels.poliris.com/c175/6/a/c/6/6ac65848-4cec.jpg,969,10.8876404494,1.0,89.0
8,location Appartement 2 pièces Paris 8ème,RER Étoile-Triangle d'or/ George V. Bel appartement 2...,http://8.visuels.poliris.com/c175/8/c/4/d/8c4d7cbf-32ad.jpg,1790,26.7164179104,2.0,67.0
12,location Appartement 1 pièce Paris 12ème,"Proche métro et commerces. Studio en bon état. Pièce principale, cuisine...",http://dyn.visuels.poliris.com/logosAgences/std/6/9486.png,773,29.7307692308,1.0,26.0
14,location Appartement 2 pièces Paris 14ème,Proche des commerces et RER Cité Universitaire. Très bel appartement. Parfaitement...,http://b.visuels.poliris.com/c250/b/0/d/1/b0d16993-3d9a.jpg,998,24.95,2.0,40.0
11,location Appartement 1 pièce Paris 11ème,"Paris 11, au métro Oberkampf (ligne 5), rue du Grand Prieuré, à louer Meublé studio rationnel de 16m² au sol au 2ème étage sans ascenseur, lumineux exposé...",http://8.visuels.poliris.com/c250/8/d/f/c/8dfc5d1c-3913.jpg,645,40.3125,1.0,16.0
20,location Appartement 2 pièces Paris 20ème,"Rue des Pyrénées 
dans un immeuble ancien, charmant appartement de 2...",http://6.visuels.poliris.com/c175/6/4/9/1/64918c2b-8940.jpg,1034,25.2195121951,2.0,41.0
16,location Appartement 2 pièces Paris 16ème,"Entre les métros Passy et la Muette, dans un quartier très commerçant, ce...",http://f.visuels.poliris.com/c175/f/d/0/c/fd0c81fe-2e0a.jpg,1480,31.4893617021,2.0,47.0
15,location Appartement 2 pièces Paris 15ème,"Quartier Charles Michels, rue Saint Charles, au pied de toute commodité,...",http://6.visuels.poliris.com/c175/6/1/c/e/61cefa94-7127.jpg,920,24.8648648649,2.0,37.0
20,location Appartement 3 pièces Paris 20ème,"Rue des Envierges, dans une petite copropriété semi récente, un...",http://1.visuels.poliris.com/c175/1/8/e/8/18e87a95-3062.jpg,1859,25.4657534247,3.0,73.0
9,location Appartement 2 pièces Paris 9ème,RUE DU FAUBOURG MONTMARTRE: Un superbe duplex meublé de 50m²...,http://3.visuels.poliris.com/c175/3/f/4/2/3f429880-42e6.jpg,1505,30.1,2.0,50.0
9,location Appartement 2 pièces Paris 9ème,"RUE RICHER: Dans un immeuble ancien en Pierre de Paris, un...",http://2.visuels.poliris.com/c175/2/1/6/3/21638502-343c.jpg,990,30.9375,2.0,32.0
18,location Appartement 1 pièce Paris 18ème,"Villa Saint Michel, métro La Fourche. Appartement meublé studio/2 pièces:...",http://8.visuels.poliris.com/c175/8/f/c/8/8fc82aed-452f.jpg,795,36.1363636364,1.0,22.0
17,location Appartement 3 pièces Paris 17ème,"Rue Claude Pouillet, 3 pièces de 43 m² au 4é étage, séjour très lumineux avec...",http://d.visuels.poliris.com/c250/d/0/1/d/d01d837c-3dec.jpg,1390,32.3255813953,3.0,43.0
5,location Appartement 1 pièce Paris 5ème,"PORT ROYAL studio meublé 20,24m² carrez au 2ème étage sur...",http://9.visuels.poliris.com/c175/9/e/a/7/9ea78e9e-3216.jpg,776,32.3333333333,1.0,24.0
16,location Appartement 7 pièces Paris 16ème,"VICTOR HUGO/FOCH. Dans un bel immeuble Haussmannien, appartement en étage...",http://e.visuels.poliris.com/c175/e/8/e/5/e8e57f75-479c.jpg,6900,31.0810810811,7.0,222.0
16,location Appartement 3 pièces Paris 16ème,"MUETTE - VIGNES - Au 2ème étage d'un Bel Immeuble Récent, Bel Appartement...",http://b.visuels.poliris.com/c175/b/8/0/a/b80a17ee-3029.jpg,1950,24.375,3.0,80.0
16,location Appartement 3 pièces Paris 16ème,"Appartement de 70 m² se composant d'un séjour avec balcon, d'une cuisine séparée équipée, d'une laverie, d'une chambre avec salle de bain attenante (...",http://0.visuels.poliris.com/c250/0/c/2/1/0c211c21-2d35.jpg,2550,36.4285714286,3.0,70.0
8,location Appartement 3 pièces Paris 8ème,A louer vide Paris 8ème rue de Penthièvre Métro Miromesnil à 2.100 Euros par mois...,http://0.visuels.poliris.com/c250/0/5/c/9/05c93f31-3805.jpg,2400,32.0,3.0,75.0
13,location Appartement 2 pièces Paris 13ème,Exclusivité. Patrimoine institutionnel. 7 square Albin...,http://3.visuels.poliris.com/c175/3/c/8/0/3c80c860-775c.jpg,1100,28.2051282051,2.0,39.0
17,location Appartement 2 pièces Paris 17ème,Dans immeuble récent très bel appartement de 65 m² avec...,,1900,29.2307692308,2.0,65.0
16,location Appartement 2 pièces Paris 16ème,75016 - APPARTEMENT 2 PIÈCES 37 M² - 5ème ÉTAGE ASCENSEUR Paris 16 - Rue...,http://7.visuels.poliris.com/c175/7/f/5/5/7f55f68a-261c.jpg,993,26.8378378378,2.0,37.0
15,location Appartement 1 pièce Paris 15ème,** Rue de l'abbé groult - 75015 Paris ** Au deuxième étage...,http://c.visuels.poliris.com/c175/c/0/a/9/c0a94bfc-3379.jpg,730,29.2,1.0,25.0
4,location Appartement 2 pièces Paris 4ème,"Paris 4E métro Saint-PAUL Beau 2 pièces de 34 m², meublé...",http://1.visuels.poliris.com/c175/1/a/9/3/1a93772f-38f4.jpg,1400,41.1764705882,2.0,34.0
13,location Appartement 2 pièces Paris 13ème,"Glacière - 33 rue Boussingault, Appartement en rez-de-...",http://8.visuels.poliris.com/c175/8/9/a/4/89a4be21-3789.jpg,1000,23.2558139535,2.0,43.0
10,location Appartement 3 pièces Paris 10ème,"Situé au 6ème et dernier étage sans ascenseur., appartement type loft de...",http://f.visuels.poliris.com/c175/f/a/c/2/fac2e179-3cb6.jpg,2215,27.3456790123,3.0,81.0
5,location Appartement 1 pièce Paris 5ème,RUE DE LA CLEF - Au dernier étage d'une jolie copropriété ancienne bien...,http://8.visuels.poliris.com/c175/8/d/e/0/8de0e57d-55f1.jpg,683,37.9444444444,1.0,18.0
16,location Appartement 7 pièces Paris 16ème,Paris 16ème - BOULEVARD FLANDRIN Au 3ème étage d'un immeuble pierre de...,http://6.visuels.poliris.com/c175/6/1/b/c/61bc4914-1dfc.jpg,12400,47.5095785441,7.0,261.0
7,location Appartement 3 pièces Paris 7ème,"Paris VII, Quai Voltaire, appartement vide de 70 m², au 2ème étage...",http://c.visuels.poliris.com/c175/c/7/2/a/c72aec53-4382.jpg,2300,32.8571428571,3.0,70.0
8,location Appartement 5 pièces Paris 8ème,MATIGNON: des bureaux EN LOCATION de 130 m² situés au 3ème étage d'un...,http://c.visuels.poliris.com/c175/c/5/3/6/c5365042-1f33.jpg,5000,38.4615384615,5.0,130.0
16,location Appartement 7 pièces Paris 16ème,Victor Hugo: LOCATION VIDE: Un somptueux bien de 232 m² perché au 5ème...,http://a.visuels.poliris.com/c175/a/1/3/3/a133a974-2c35.jpg,8600,37.0689655172,7.0,232.0
15,location Appartement 1 pièce Paris 15ème,"Paris 15 - JAVEL - Au 18é étage d'un immeuble récent, studio meublé de 30m²...",http://0.visuels.poliris.com/c175/0/c/3/4/0c343170-31ce.jpg,1132,37.7333333333,1.0,30.0
3,location Appartement 4 pièces Paris 3ème,Marais proche rue rambuteau dans immeuble ancien rénové grand 4 pièces...,http://d.visuels.poliris.com/c175/d/0/8/7/d0879d0a-2096.jpg,2990,29.9,4.0,100.0
2,location Appartement 1 pièce Paris 2ème,"Dans immeuble ancien charmant studio 2 fenêtres vue dégagée sur Paris,...",http://1.visuels.poliris.com/c175/1/d/8/f/1d8fe740-3f9b.jpg,750,37.5,1.0,20.0
15,location Appartement 1 pièce Paris 15ème,"Au métro Javel, dans un immeuble récent en étage élevé (18ème) avec...",http://a.visuels.poliris.com/c175/a/c/1/1/ac11df33-394b.jpg,1132,37.7333333333,1.0,30.0
7,location Appartement 2 pièces Paris 7ème,Paris VII. Métro SOLFERINO-Musée d'Orsay. Rue de Bellechasse. Appartement...,http://c.visuels.poliris.com/c175/c/7/8/f/c78f7d8d-72cf.jpg,830,39.5238095238,2.0,21.0
19,location Appartement 1 pièce Paris 19ème,Métro Crimée - Rue Curial - Studio meublé de 19m² situé au 4ème étage avec...,http://4.visuels.poliris.com/c175/4/3/d/b/43db1a7a-6b92.jpg,720,37.8947368421,1.0,19.0
12,location Appartement 1 pièce Paris 12ème,"Studio de 26 m² entièrement rénové. Placards dans l'entrée,...",http://e.visuels.poliris.com/c175/e/5/6/d/e56d6ffb-4118.jpg,966,37.1538461538,1.0,26.0
5,location Appartement 1 pièce Paris 5ème,Mouffetard/Censier A deux pas du métro'Censier-Daubenton'Au 4ème étage...,,973,34.75,1.0,28.0
13,location Appartement 2 pièces Paris 13ème,"Nous vous proposons, rue Esquirol, dans un immeuble de bon standing au...",http://a.visuels.poliris.com/c175/a/5/6/a/a56a7739-2594.jpg,1270,30.9756097561,2.0,41.0
16,location Appartement 5 pièces Paris 16ème,"Dans un très bel immeuble 1900 avec gardienne, nous vous proposons un...",http://9.visuels.poliris.com/c175/9/c/b/a/9cbad57b-3f50.jpg,4150,27.6666666667,5.0,150.0
14,location Appartement 1 pièce Paris 14ème,"Dans un bel immeuble ancien, ce studio entièrement rénové au 4ème étage (ss...",http://b.visuels.poliris.com/c250/b/e/2/b/be2b5386-48c7.jpg,1050,35.0,1.0,30.0
9,location Appartement 1 pièce Paris 9ème,"Dans bel immeuble ancien situé à côté du Musée Grévin,
proche commerces et...",http://1.visuels.poliris.com/c175/1/6/a/0/16a0dbbd-6951.jpg,950,30.6451612903,1.0,31.0
18,location Appartement 2 pièces Paris 18ème,"Au 6ème et dernier étage sans ascenseur: entrée, séjour avec vue très...",http://dyn.visuels.poliris.com/logosAgences/std/7/87.png,842,24.7647058824,2.0,34.0
6,location Appartement 5 pièces Paris 6ème,"Idéalement placé rue de l'Odéon - 5 pièces avec vue sur le 
Théâtre, au...",,4020,38.6538461538,5.0,104.0
14,location Appartement 2 pièces Paris 14ème,"Métro Gaité, Rue Froidevaux, dans un immeuble des années
1997, un...",http://f.visuels.poliris.com/c175/f/6/2/1/f621fe52-69ab.jpg,1447,30.1458333333,2.0,48.0
10,location Appartement 2 pièces Paris 10ème,Paris 10ème canal st martin - métro louis blanc - rue a. Parodi– 2/3...,http://a.visuels.poliris.com/c175/a/3/7/8/a3786687-4a09.jpg,1285,30.5952380952,2.0,42.0
13,location Appartement 2 pièces Paris 13ème,"RUE BAUDOUIN, dans un immeuble sécurisé avec digicode. Au 4ème étage sans...",http://dyn.visuels.poliris.com/logosAgences/std/4/1104.png,788,12.1230769231,2.0,65.0
8,location Appartement 1 pièce Paris 8ème,"Proche Madeleine, studio meublé entièrement refait à neuf comprenant une pièce à...",http://3.visuels.poliris.com/c250/3/4/f/3/34f33812-3e18.jpg,1050,47.7272727273,1.0,22.0
8,location Appartement 1 pièce Paris 8ème,Studio meublé de 30m² au 5ème étage d'un immeuble récent...,http://b.visuels.poliris.com/c175/b/0/6/e/b06ea84a-2fc4.jpg,1100,44.0,1.0,25.0
13,location Appartement 3 pièces Paris 13ème,"Place Jeanne d'Arc. Appartement 3 pièces entièrement refait à neuf,...",http://9.visuels.poliris.com/c175/9/b/e/8/9be8a34b-3049.jpg,1355,26.568627451,3.0,51.0
18,location Appartement 1 pièce Paris 18ème,"Métro LA CHAPELLE proche GARE DU NORD, rue Stephenson au 6ème et dernier...",http://b.visuels.poliris.com/c175/b/e/9/d/be9dc1f9-3a92.jpg,530,11.7777777778,1.0,45.0
18,location Appartement 1 pièce Paris 18ème,"Metro GUY MOQUET (13) ou LAMARCK (12), rue Vauvenargues, angle Damrémont,...",http://2.visuels.poliris.com/c175/2/7/c/e/27ce4510-29eb.jpg,580,13.1818181818,1.0,44.0
2,location Appartement 2 pièces Paris 2ème,"Rue des Jeuneurs dans un immeuble ancien avec charme sur cour en pavé,...",http://c.visuels.poliris.com/c175/c/4/0/8/c408e7ba-2822.jpg,1340,38.2857142857,2.0,35.0
3,location Appartement 2 pièces Paris 3ème,Paris III -Secteur Turenne Appartement de deux pièces...,http://2.visuels.poliris.com/c175/2/2/0/8/2208a969-47c7.jpg,1250,41.6666666667,2.0,30.0
